Date;Company;Adress;Province;Fuel;Prize
01.02.2022;Circle K (Statoil); Wilsona 2, Przemyśl;podkarpackie;LPG;2,64
01.02.2022;Circle K (Statoil); Górnośląska 16, Piasek;śląskie;LPG;2,69
01.02.2022;Circle K (Statoil); Mikołaja Kopernika 22, Malbork;pomorskie;95;5,29
01.02.2022;Circle K (Statoil); Chartowo 21, Poznań;wielkopolskie;95;5,16
01.02.2022;Circle K (Statoil); Katowicka 1, Żory;śląskie;95;5,14
01.02.2022;Circle K (Statoil); Górnośląska 16, Piasek;śląskie;95;5,19
01.02.2022;Circle K (Statoil); Puławska 427, Warszawa;mazowieckie;95;5,74
01.02.2022;Circle K (Statoil); Józefa Piłsudskiego 55, Jaworzno;śląskie;ON;5,32
02.02.2022;PKN ORLEN; Jakubowska 36, Pniewy;wielkopolskie;95;5,26
02.02.2022;PKN ORLEN; Kawaleryjska , Białystok;podlaskie;95;5,21
02.02.2022;PKN ORLEN; Jarocińska 1, Pleszew;wielkopolskie;95;5,19
02.02.2022;PKN ORLEN; Śmigielska 62, Kościan;wielkopolskie;95;5,09
02.02.2022;PKN ORLEN; Pińczowksa 30, Jędrzejów;świętokrzyskie;95;5,11
02.02.2022;PKN ORLEN; os.Kolorowe 10 a , Kraków;małopolskie;98;5,32
02.02.2022;PKN ORLEN; Stefana Wyszyńskiego 29, Bydgoszcz;kujawsko-pomorskie;98;5,43
02.02.2022;PKN ORLEN; Fabryczna 21, Bydgoszcz;kujawsko-pomorskie;98;5,43
02.02.2022;PKN ORLEN; Kujawska 71, Bydgoszcz;kujawsko-pomorskie;98;5,43
02.02.2022;PKN ORLEN; Gdańska 240, Bydgoszcz;kujawsko-pomorskie;98;5,43
02.02.2022;PKN ORLEN; Łódzka 31, Kalisz;wielkopolskie;ON;5,23
02.02.2022;PKN ORLEN; Starogardzka, Pelplin;pomorskie;ON;5,17
02.02.2022;PKN ORLEN; Szczecińska 46, Człuchów;pomorskie;ON;5,21
02.02.2022;PKN ORLEN; Bolesława Krzywoustego 172, Wrocław;dolnośląskie;ON;5,24
02.02.2022;PKN ORLEN; Łódzka 108, Poddębice;łódzkie;ON;5,38
02.02.2022;PKN ORLEN; Muchoborska 9, Wrocław;dolnośląskie;ON+;5,88
02.02.2022;PKN ORLEN; Droga Męczenników Majdanka 16, Lublin;lubelskie;ON+;5,36
02.02.2022;PKN ORLEN; Stefana Wyszyńskiego 29, Bydgoszcz;kujawsko-pomorskie;ON+;5,42
02.02.2022;PKN ORLEN; Chorzowska 90, Bytom;śląskie;ON+;5,42
02.02.2022;PKN ORLEN; Generała Józefa Bema 13, Węgorzewo;warmińsko-mazurskie;ON+;5,32
02.02.2022;PKN ORLEN; Sońska 4 , Ciechanów;mazowieckie;LPG;2,61
02.02.2022;PKN ORLEN; Kawaleryjska , Białystok;podlaskie;LPG;2,67
02.02.2022;PKN ORLEN; Kołłątaja 61, Otwock;mazowieckie;LPG;2,70
02.02.2022;PKN ORLEN; Wiślana 1, Dęblin;lubelskie;LPG;2,99
02.02.2022;PKN ORLEN; Bytomska 359, Piekary Śląskie;śląskie;LPG;2,65
02.02.2022;Shell; Fordońska 97, Bydgoszcz;kujawsko-pomorskie;98;5,69
02.02.2022;Shell; Fordońska 97, Bydgoszcz;kujawsko-pomorskie;ON+;5,73
02.02.2022;Shell; Fordońska 97, Bydgoszcz;kujawsko-pomorskie;100;6,09
02.02.2022;Shell; Spółdzielcza 15, Bolesławiec;dolnośląskie;95;5,22
02.02.2022;Shell; Fordońska 97, Bydgoszcz;kujawsko-pomorskie;95;5,21
02.02.2022;Shell; Małopanewska 2, Wrocław;dolnośląskie;ON;5,78
02.02.2022;Shell; Gnieźnieńska 1 , Wierzenica;wielkopolskie;ON;5,19
02.02.2022;Shell; Fordońska 97, Bydgoszcz;kujawsko-pomorskie;ON;5,24
02.02.2022;Shell; Rzeczypospolitej 8, Gdańsk;pomorskie;LPG;2,86
02.02.2022;Shell; Fordońska 97, Bydgoszcz;kujawsko-pomorskie;LPG;2,75
02.02.2022;BP; Fordońska 48/50, Bydgoszcz;kujawsko-pomorskie;95;5,48
02.02.2022;BP; Wojciecha Korfantego 101, Katowice;śląskie;95;5,25
02.02.2022;BP; Aleja Wojska Polskiego 260, Częstochowa;śląskie;95;5,18
02.02.2022;BP; DK71 (Zgierska 110), Konstantynów Łódzki;łódzkie;95;5,52
02.02.2022;BP; Kopernika 38, Białystok;podlaskie;95+;5,22
02.02.2022;BP; Fordońska 48/50, Bydgoszcz;kujawsko-pomorskie;98;5,59
02.02.2022;BP; Fordońska 48/50, Bydgoszcz;kujawsko-pomorskie;ON;5,34
02.02.2022;BP; Droga na Bystre, Zakopane;małopolskie;ON;5,29
02.02.2022;BP; Fordońska 48/50, Bydgoszcz;kujawsko-pomorskie;ON+;5,64
02.02.2022;BP; Hangarowa /Leszczynowa, Szczecin;zachodniopomorskie;LPG;2,90
02.02.2022;BP; Okrzei 89, Włocławek;kujawsko-pomorskie;LPG;2,79
02.02.2022;BP; Fordońska 48/50, Bydgoszcz;kujawsko-pomorskie;LPG;2,79
02.02.2022;BP; Głogowska 15, Ostrów Wielkopolski;wielkopolskie;LPG;2,76
02.02.2022;BP; Warszawska 1, Narol;podkarpackie;LPG;2,69
02.02.2022;Circle K (Statoil); Aleja Władysława Andersa 47, Bielsko-Biała;śląskie;LPG;2,61
02.02.2022;Circle K (Statoil); Pstrowskiego 10, Olsztyn;warmińsko-mazurskie;95;5,22
02.02.2022;Circle K (Statoil); Wrocławska 28, Wałbrzych;dolnośląskie;95;5,19
02.02.2022;Circle K (Statoil); Krakowska 144C, Skarżysko-Kamienna;świętokrzyskie;95;5,19
03.02.2022;PKN ORLEN; Krakowska 13, Wrocław;dolnośląskie;95;5,96
03.02.2022;PKN ORLEN; Ślężna 129A, Wrocław;dolnośląskie;95;5,11
03.02.2022;PKN ORLEN; Gliwicka 196, Rybnik;śląskie;95;5,20
03.02.2022;PKN ORLEN; DK94 (Bytomska 2), w pobliżu A1, Wieszowa;śląskie;95;5,49
03.02.2022;PKN ORLEN; 1go Maja 34, Wysokie Mazowieckie;podlaskie;95;5,21
03.02.2022;PKN ORLEN; Ks. Waresiaka 11, Milicz;dolnośląskie;98;5,44
03.02.2022;PKN ORLEN; Szosowa 1, Dąbrowa Górnicza;śląskie;98;5,45
03.02.2022;PKN ORLEN; Starogardzka 9, Straszyn;pomorskie;ON;5,24
03.02.2022;PKN ORLEN; Ks. Waresiaka 11, Milicz;dolnośląskie;ON;5,22
03.02.2022;PKN ORLEN; Żółkiewskiego 12, Radom;mazowieckie;ON;5,24
03.02.2022;PKN ORLEN; Baiłka 552, Białka;małopolskie;ON;5,22
03.02.2022;PKN ORLEN; Zgierska 42, Ozorków;łódzkie;ON;5,39
03.02.2022;PKN ORLEN; Władysława Łokietka 4, Brzeg;opolskie;ON+;5,00
03.02.2022;PKN ORLEN; Ks. Waresiaka 11, Milicz;dolnośląskie;ON+;5,42
03.02.2022;PKN ORLEN; Kusocińskiego 141, Łódź;łódzkie;ON+;5,42
03.02.2022;PKN ORLEN; Skrowaczewskiego 58, Żyrardów;mazowieckie;ON+;5,42
03.02.2022;PKN ORLEN; Szosowa 1, Dąbrowa Górnicza;śląskie;ON+;5,43
03.02.2022;PKN ORLEN; Fabryczna 21, Bydgoszcz;kujawsko-pomorskie;LPG;2,70
03.02.2022;PKN ORLEN; Lubelska 47, Puławy;lubelskie;LPG;2,61
03.02.2022;PKN ORLEN; Szosowa 1, Dąbrowa Górnicza;śląskie;LPG;2,75
03.02.2022;Shell; Rozdzieńskiego 210, Katowice;śląskie;ON+;5,29
03.02.2022;Shell; Sokratesa 11, Warszawa;mazowieckie;ON+;5,28
03.02.2022;Shell; Łyskowskiego 88, Grudziądz;kujawsko-pomorskie;ON+;6,27
03.02.2022;Shell; Gen. Kazimierza Pułaskiego 28, Suwałki;podlaskie;ON+;5,34
03.02.2022;Shell; Zgierska 255, Łódź;łódzkie;ON+;5,24
03.02.2022;Shell; Ozimska 195, Opole;opolskie;100;5,05
03.02.2022;Shell; Puławska 437, Warszawa;mazowieckie;100;5,99
03.02.2022;Shell; Pszczyńska 24, Mikołów;śląskie;100;4,88
03.02.2022;Shell; Hallera 2, Grudziądz;kujawsko-pomorskie;ON;5,97
03.02.2022;Shell; Hetmańska 46, Rzeszów;podkarpackie;ON;5,28
03.02.2022;Shell; Jana Pawła II , Zamość;lubelskie;ON;5,24
03.02.2022;Shell; Płochocińska 201, Nieporęt;mazowieckie;ON;5,34
03.02.2022;Shell; Łopuszańska 45B, Warszawa;mazowieckie;ON;5,26
03.02.2022;Shell; Hetmańska 46, Rzeszów;podkarpackie;LPG;2,85
03.02.2022;BP; Kamieńskiego 57, Kraków;małopolskie;95;5,24
03.02.2022;BP; Kelles Krauza 1B, Radom;mazowieckie;95;5,21
03.02.2022;BP; 1 Maja 55, Knurów;śląskie;95;5,19
03.02.2022;BP; Grzegorza Palki 3, Łódź;łódzkie;95;5,22
03.02.2022;BP; Aleja Bora-Komorowskiego 4, Kraków;małopolskie;95;5,30
03.02.2022;BP; 1 Maja 55, Knurów;śląskie;98;5,55
03.02.2022;BP; Hieronima Derdowskiego 1, Kosakowo;pomorskie;98;5,63
03.02.2022;BP; Aleja Solidarności 18, Kielce;świętokrzyskie;ON;5,23
03.02.2022;BP; 1 Maja 55, Knurów;śląskie;ON;5,59
03.02.2022;BP; Skurów 84, Grójec;mazowieckie;ON;5,69
03.02.2022;BP; Suwalska 40, Ełk;warmińsko-mazurskie;ON;5,24
03.02.2022;BP; Lubczykowa 2, Gdańsk;pomorskie;ON;5,24
03.02.2022;BP; Magazynowa 1, Grudziądz;kujawsko-pomorskie;ON+;5,00
03.02.2022;BP; DW964, Staniątki;małopolskie;ON+;5,28
03.02.2022;BP; 1 Maja 55, Knurów;śląskie;LPG;3,34
03.02.2022;BP; Hieronima Derdowskiego 1, Kosakowo;pomorskie;LPG;2,97
03.02.2022;BP; Przemysłowa 1A, Koszalin;zachodniopomorskie;LPG;2,67
03.02.2022;Circle K (Statoil); Bobrzańska 21, Poznań;wielkopolskie;95;5,21
03.02.2022;Circle K (Statoil); Zgierska 104, Łódź;łódzkie;95;5,24
03.02.2022;Circle K (Statoil); Obozowej 3, Ostrołęka;mazowieckie;ON;5,45
04.02.2022;PKN ORLEN; Paderewskiego 113, Grudziądz;kujawsko-pomorskie;95;5,19
04.02.2022;PKN ORLEN; Grunwaldzka 33, Nowe Miasto Lubawskie;warmińsko-mazurskie;95;5,20
04.02.2022;PKN ORLEN; Konstantynowska 17, Aleksandrów Łódzki;łódzkie;95;5,19
04.02.2022;PKN ORLEN; DK94, Gorzków;małopolskie;95;5,15
04.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;95;5,26
04.02.2022;PKN ORLEN; Przybyszewskiego 327, Łódź;łódzkie;98;5,36
04.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;98;5,52
04.02.2022;PKN ORLEN; Zgierska 42, Ozorków;łódzkie;ON;5,39
04.02.2022;PKN ORLEN; Wielicka 21, Kraków;małopolskie;ON;5,24
04.02.2022;PKN ORLEN; Parkowa 49, Pęcice;mazowieckie;ON;5,24
04.02.2022;PKN ORLEN; Henryka Dąbrowskiego 4, Gdańsk;pomorskie;ON;5,24
04.02.2022;PKN ORLEN; Sierakowo 53, Przasnysz;mazowieckie;ON;5,22
04.02.2022;PKN ORLEN; Ks. Waresiaka 11, Milicz;dolnośląskie;ON+;5,42
04.02.2022;PKN ORLEN; Toszecka 8, Gliwice;śląskie;LPG;2,61
04.02.2022;PKN ORLEN; Przejazdowa 5, Pruszków;mazowieckie;LPG;2,69
04.02.2022;Shell; Gen. Jarosława Dąbrowskiego 133, Łódź;łódzkie;98;5,69
04.02.2022;Shell; Warszawska 2, Kałuszyn;mazowieckie;ON+;5,24
04.02.2022;Shell; Gen. Jarosława Dąbrowskiego 133, Łódź;łódzkie;100;6,09
04.02.2022;Shell; Małopanewska 2, Wrocław;dolnośląskie;100;5,17
04.02.2022;Shell; Kobierzyńska, Kraków;małopolskie;95;5,39
04.02.2022;Shell; Wojska Polskiego 1, Nieporęt;mazowieckie;ON;5,27
04.02.2022;BP; 6 Dywizji Piechoty 2, Kołobrzeg;zachodniopomorskie;95;5,25
04.02.2022;BP; Na Czekaj 13, Bibice;małopolskie;95;5,36
04.02.2022;BP; DW433 (Bolesława Krzywoustego 129), Poznań;wielkopolskie;95;5,20
04.02.2022;BP; Kasprowicza 1, Pruszcz Gdański;pomorskie;95;5,27
04.02.2022;BP; Poznańska 126A, Rokietnica;wielkopolskie;95+;5,40
04.02.2022;BP; Kapelanka 2, Kraków;małopolskie;ON;5,66
04.02.2022;BP; Łabędzka 44, Gliwice;śląskie;ON;5,42
04.02.2022;BP; Aleja Wojska Polskiego 263/271, Częstochowa;śląskie;LPG;2,71
04.02.2022;BP; Kopernika 38, Białystok;podlaskie;LPG;2,67
04.02.2022;Circle K (Statoil); Katowicka 1, Żory;śląskie;95;5,07
04.02.2022;Circle K (Statoil); Karkonoska 52, Wrocław;dolnośląskie;ON;5,29
05.02.2022;PKN ORLEN; Gdańska 66, Chojnice;pomorskie;95;5,22
05.02.2022;PKN ORLEN; Kościerska , Chojnice;pomorskie;95;5,28
05.02.2022;PKN ORLEN; Łany 1, Wodzisław;świętokrzyskie;95;5,19
05.02.2022;PKN ORLEN; Ślężna 88A, Wrocław;dolnośląskie;95;5,19
05.02.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;95;5,21
05.02.2022;PKN ORLEN; DK75, Tymowa;małopolskie;98;5,42
05.02.2022;PKN ORLEN; Gdańska 66, Chojnice;pomorskie;98;5,43
05.02.2022;PKN ORLEN; Kościerska , Chojnice;pomorskie;98;5,69
05.02.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;98;5,43
05.02.2022;PKN ORLEN; Ślężna 129A, Wrocław;dolnośląskie;98;5,37
05.02.2022;PKN ORLEN; I Brygady Pancernej Wojska Polskiego 92a, Wejherowo;pomorskie;ON;5,16
05.02.2022;PKN ORLEN; Gdańska 66, Chojnice;pomorskie;ON;5,24
05.02.2022;PKN ORLEN; Kościerska , Chojnice;pomorskie;ON;5,39
05.02.2022;PKN ORLEN; Obrońców Lwowa 18, Leszno;wielkopolskie;ON;5,22
05.02.2022;PKN ORLEN; T.Michałka , Leżajsk;podkarpackie;ON;5,21
05.02.2022;PKN ORLEN; Gdańska 66, Chojnice;pomorskie;ON+;5,42
05.02.2022;PKN ORLEN; Opatowska 63, Staszów;świętokrzyskie;ON+;5,43
05.02.2022;PKN ORLEN; Kościerska , Chojnice;pomorskie;ON+;5,69
05.02.2022;PKN ORLEN; Poznańska, Kobylnica;wielkopolskie;ON+;5,32
05.02.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;ON+;5,46
05.02.2022;PKN ORLEN; Gdańska 66, Chojnice;pomorskie;LPG;2,80
05.02.2022;PKN ORLEN; Kościerska , Chojnice;pomorskie;LPG;2,80
05.02.2022;PKN ORLEN; Warszawska 42, Różan;mazowieckie;LPG;2,62
05.02.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;LPG;2,75
05.02.2022;PKN ORLEN; Wydawnicza 72, Warszawa;mazowieckie;LPG;2,68
05.02.2022;Shell; 3 Maja 199, Chorzów;śląskie;100;5,74
05.02.2022;Shell; Duńska, Szczecin;zachodniopomorskie;95;5,11
05.02.2022;Shell; Obornicka 64, Wrocław;dolnośląskie;LPG;2,63
05.02.2022;Shell; 33a, Trzeciewiec;kujawsko-pomorskie;LPG;2,75
05.02.2022;BP; Człuchowska , Chojnice;pomorskie;95;5,25
05.02.2022;BP; Aleja Piłsudskiego 17/19, Zielonka (pod Warszawą);mazowieckie;95;5,22
05.02.2022;BP; Tarnogórska 188, Gliwice;śląskie;95;5,35
05.02.2022;BP; Wyszogrodzka 116, Płock;mazowieckie;95;5,22
05.02.2022;BP; Brzeska 14, Bochnia;małopolskie;95;5,87
05.02.2022;BP; Pomianowska 2a, Brzesko;małopolskie;95+;5,09
05.02.2022;BP; DW786 (aleja Jerzego Szajnowicza-Iwanowa 17), Kielce;świętokrzyskie;95+;5,24
05.02.2022;BP; Człuchowska , Chojnice;pomorskie;98;5,61
05.02.2022;BP; DW786 (aleja Jerzego Szajnowicza-Iwanowa 17), Kielce;świętokrzyskie;98;5,60
05.02.2022;BP; Człuchowska , Chojnice;pomorskie;ON;5,27
05.02.2022;BP; DW786 (aleja Jerzego Szajnowicza-Iwanowa 17), Kielce;świętokrzyskie;ON;5,29
05.02.2022;BP; Człuchowska , Chojnice;pomorskie;ON+;5,57
05.02.2022;BP; Zakopiańska 107, Kraków;małopolskie;ON+;5,25
05.02.2022;BP; DW786 (aleja Jerzego Szajnowicza-Iwanowa 17), Kielce;świętokrzyskie;ON+;5,59
05.02.2022;BP; Człuchowska , Chojnice;pomorskie;LPG;2,79
05.02.2022;BP; Cieszyńska 17, Mikołów;śląskie;LPG;2,76
05.02.2022;BP; Pomianowska 2a, Brzesko;małopolskie;LPG;2,59
05.02.2022;BP; Tarnogórska 188, Gliwice;śląskie;LPG;2,89
05.02.2022;BP; Północna 5, Żory;śląskie;LPG;2,67
05.02.2022;Circle K (Statoil); Solskiego 20, Bydgoszcz;kujawsko-pomorskie;95;5,11
05.02.2022;Circle K (Statoil); Katowicka 1, Żory;śląskie;95;5,07
05.02.2022;Circle K (Statoil); Budowlanych 1, Tychy;śląskie;95;5,15
05.02.2022;Circle K (Statoil); Wojska Polskiego 62-64, Aleksandrów Łódzki;łódzkie;ON;5,24
05.02.2022;Circle K (Statoil); Pstrowskiego 10, Olsztyn;warmińsko-mazurskie;ON;5,34
06.02.2022;PKN ORLEN; Fabryczna 21, Bydgoszcz;kujawsko-pomorskie;95;5,43
06.02.2022;PKN ORLEN; Warszawska 17, Radom;mazowieckie;95;5,26
06.02.2022;PKN ORLEN; Bałtycka 6, Olsztyn;warmińsko-mazurskie;95;5,22
06.02.2022;PKN ORLEN; Sienkiewicza 73B, Głuszyca;dolnośląskie;95;5,19
06.02.2022;PKN ORLEN; Sobieskiego 16, Legionowo;mazowieckie;95;5,22
06.02.2022;PKN ORLEN; Poznańska 40, Krobia;wielkopolskie;98;5,43
06.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;98;5,50
06.02.2022;PKN ORLEN; Kilińskiego 47, Środa Wielkopolska;wielkopolskie;ON;5,23
06.02.2022;PKN ORLEN; Kleczewska 33, Ślesin;wielkopolskie;ON;5,00
06.02.2022;PKN ORLEN; os. Strusia 24, Kraków;małopolskie;ON;5,23
06.02.2022;PKN ORLEN; Poznańska 17, Krośniewice;łódzkie;ON;5,14
06.02.2022;PKN ORLEN; Mostowa 53, Oborniki;wielkopolskie;ON;5,24
06.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;ON+;5,46
06.02.2022;PKN ORLEN; Wiślana 1, Dęblin;lubelskie;LPG;2,51
06.02.2022;PKN ORLEN; Bałtycka 6, Olsztyn;warmińsko-mazurskie;LPG;2,76
06.02.2022;PKN ORLEN; Powstańców Śląskich 1a, Oświęcim;małopolskie;LPG;2,69
06.02.2022;PKN ORLEN; Pszczyńska 52, Gliwice;śląskie;LPG;2,69
06.02.2022;PKN ORLEN; Kwiatowa 20 , Kępno;wielkopolskie;LPG;2,69
06.02.2022;Shell; Obrońców Westerplatte 22, Ruda Śląska;śląskie;100;5,27
06.02.2022;Shell; Rokicińska 192, Łódź;łódzkie;100;6,08
06.02.2022;Shell; Słupska 26, Lębork;pomorskie;ON;5,00
06.02.2022;Shell; S8 (MOP Chojny), Chojny;łódzkie;LPG;2,99
06.02.2022;BP; Aleja Solidarności 18, Kielce;świętokrzyskie;ON;4,77
06.02.2022;BP; Kromerowo 28, Barczewo;warmińsko-mazurskie;ON;6,27
06.02.2022;BP; Płochocińska 93, Warszawa;mazowieckie;LPG;2,94
06.02.2022;Circle K (Statoil); Jana Kilińskiego 64, Nowy Sącz;małopolskie;LPG;2,72
07.02.2022;PKN ORLEN; Rybnicka 59, Racibórz;śląskie;95;5,27
07.02.2022;PKN ORLEN; Stefana Grota-Roweckiego 33, Kraków;małopolskie;95;5,41
07.02.2022;PKN ORLEN; Sońska 4 , Ciechanów;mazowieckie;95;5,27
07.02.2022;PKN ORLEN; Skotnicka 242, Kraków;małopolskie;95;5,39
07.02.2022;PKN ORLEN; Zawiła 62, Kraków;małopolskie;95;5,31
07.02.2022;PKN ORLEN; Rybnicka 30, Wodzisław Śląski;śląskie;98;5,43
07.02.2022;PKN ORLEN; Obwodowa 6, Dobczyce;małopolskie;98;5,65
07.02.2022;PKN ORLEN; Turawska 1A, Zawada;opolskie;98;5,40
07.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;98;5,48
07.02.2022;PKN ORLEN; Stefana Grota-Roweckiego 33, Kraków;małopolskie;ON;5,42
07.02.2022;PKN ORLEN; Skotnicka 242, Kraków;małopolskie;ON;5,39
07.02.2022;PKN ORLEN; Lazurowa 40, Warszawa;mazowieckie;ON;5,26
07.02.2022;PKN ORLEN; Bilczyce 184, Gdów;małopolskie;ON;5,26
07.02.2022;PKN ORLEN; Obwodowa 6, Dobczyce;małopolskie;ON;5,39
07.02.2022;PKN ORLEN; Szczecińska 20, Łódź;łódzkie;ON+;5,36
07.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;ON+;5,46
07.02.2022;PKN ORLEN; Obwodowa 6, Dobczyce;małopolskie;ON+;5,69
07.02.2022;PKN ORLEN; Turawska 1A, Zawada;opolskie;ON+;5,42
07.02.2022;PKN ORLEN; DK24, Wierzbno;lubuskie;LPG;2,74
07.02.2022;PKN ORLEN; Bilczyce 184, Gdów;małopolskie;LPG;2,61
07.02.2022;PKN ORLEN; Obwodowa 6, Dobczyce;małopolskie;LPG;2,79
07.02.2022;PKN ORLEN; Turawska 1A, Zawada;opolskie;LPG;2,67
07.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;LPG;2,71
07.02.2022;Shell; Gen. Kazimierza Pułaskiego 28, Suwałki;podlaskie;100;5,18
07.02.2022;Shell; Hetmańska 46, Rzeszów;podkarpackie;100;6,28
07.02.2022;Shell; Katowicka 45, Mysłowice;śląskie;95;5,28
07.02.2022;Shell; DK46 (Główna 114), Częstochowa;śląskie;95;5,24
07.02.2022;Shell; Nowa Sól – Gołaszyn, Nowe Miasteczko;lubuskie;ON;5,24
07.02.2022;BP; Aleja Powstańców Warszawy 15, Rzeszów;podkarpackie;95;5,29
07.02.2022;BP; Władysława Reymonta 22, Racibórz;śląskie;95;5,26
07.02.2022;BP; Jana PawłaII 30, Bytom;śląskie;95;5,22
07.02.2022;BP; Legnicka 16, Głogów;dolnośląskie;ON;5,26
07.02.2022;BP; Partyzantów 102, Bielsko-Biała;śląskie;LPG;2,71
07.02.2022;BP; Północna 5, Żory;śląskie;LPG;2,67
07.02.2022;BP; Płochocińska 93, Warszawa;mazowieckie;LPG;2,79
07.02.2022;Circle K (Statoil); Górnośląska 16, Piasek;śląskie;LPG;2,69
07.02.2022;Circle K (Statoil); Osiedle Dywizjonu 303 21a, Kraków;małopolskie;95;5,19
07.02.2022;Circle K (Statoil); Jana Pawła II 56, Białystok;podlaskie;95;5,15
07.02.2022;Circle K (Statoil); DW632 (Nowodworska 171), Olszewnica Nowa;mazowieckie;95;5,30
07.02.2022;Circle K (Statoil); Lublańska 16A, Kraków;małopolskie;98;5,44
07.02.2022;Circle K (Statoil); Okulickiego 140 A, Stalowa Wola;podkarpackie;ON+;5,74
08.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;95;5,26
08.02.2022;PKN ORLEN; Świdnicka 60, Świebodzice;dolnośląskie;95;5,29
08.02.2022;PKN ORLEN; Dolna 1, Warszawa;mazowieckie;95;5,27
08.02.2022;PKN ORLEN; Ludwika Zamenhofa 140, Poznań;wielkopolskie;95;5,28
08.02.2022;PKN ORLEN; Mleczarska 1, Piaseczno;mazowieckie;95;5,49
08.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;98;5,48
08.02.2022;PKN ORLEN; Westerplatte 31, Pasłęk;warmińsko-mazurskie;ON;5,23
08.02.2022;PKN ORLEN; Północna 56, Kościan;wielkopolskie;ON;5,24
08.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;ON;5,26
08.02.2022;PKN ORLEN; Kielecka, Suchedniów;świętokrzyskie;ON;5,32
08.02.2022;PKN ORLEN; DK92 (Łężycka), Mostki;lubuskie;ON;5,39
08.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;ON+;5,46
08.02.2022;PKN ORLEN; DK94 (Bytomska 2), w pobliżu A1, Wieszowa;śląskie;ON+;5,51
08.02.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;LPG;2,71
08.02.2022;PKN ORLEN; Pszczyńska 52, Gliwice;śląskie;LPG;2,69
08.02.2022;PKN ORLEN; Św. Antoniego 92/94, Tomaszów Mazowiecki;łódzkie;LPG;2,47
08.02.2022;PKN ORLEN; A1 (Autostrada Bursztynowa - MOP Wiśniowa Góra Zachód III), Łódź;łódzkie;LPG;2,95
08.02.2022;PKN ORLEN; A1 (Autostrada Bursztynowa - Giemzów 59 - MOP Wiśniowa Góra Wschód), Giemzów;łódzkie;LPG;2,95
08.02.2022;Shell; Małopanewska 2, Wrocław;dolnośląskie;98;5,25
08.02.2022;Shell; Aleja Konstytucji 3 Maja 4, Leszno;wielkopolskie;98;5,24
08.02.2022;Shell; Aleja Krakowska 15, Warszawa;mazowieckie;98;5,29
08.02.2022;Shell; Aleja Pokoju 67, Kraków;małopolskie;98;5,29
08.02.2022;Shell; Ostrobramska 75, Warszawa;mazowieckie;ON+;5,26
08.02.2022;Shell; Grunwaldzka 560, Gdańsk;pomorskie;100;5,24
08.02.2022;Shell; Gubińska 6, Wrocław;dolnośląskie;100;5,24
08.02.2022;Shell; Witosa 20, Kraków;małopolskie;100;5,27
08.02.2022;Shell; Ostrobramska 75, Warszawa;mazowieckie;100;5,29
08.02.2022;Shell; 11 listopada 247A, Siemiatycze;podlaskie;ON;5,20
08.02.2022;Shell; Franciszka Walczaka 41, Gorzów Wielkopolski;lubuskie;LPG;2,71
08.02.2022;BP; Aleje Jerozolimskie 144c, Warszawa;mazowieckie;95;5,77
08.02.2022;BP; Aleja Krakowska 208, Warszawa;mazowieckie;95;5,27
08.02.2022;BP; Partyzantów 102, Bielsko-Biała;śląskie;95;5,37
08.02.2022;BP; Zana 3/11, Łódź;łódzkie;95;5,27
08.02.2022;BP; Grunwaldzka 2, Rumia;pomorskie;95+;5,30
08.02.2022;BP; Sportowa 15, Przemyśl;podkarpackie;ON;4,62
08.02.2022;BP; Sandomierska 265C, Nisko;podkarpackie;LPG;2,34
08.02.2022;BP; Jabłoniowa 51, Gdańsk;pomorskie;LPG;2,76
08.02.2022;BP; Rozdzieñskiego 14, Katowice;śląskie;LPG;2,73
08.02.2022;Circle K (Statoil); Wilsona 2, Przemyśl;podkarpackie;LPG;2,59
08.02.2022;Circle K (Statoil); Aleja Włókniarzy 202, Łódź;łódzkie;95;5,21
08.02.2022;Circle K (Statoil); Puławska 86, Warszawa;mazowieckie;95;5,18
